year,month,district_Name,mandal_Name,panchayat_Name,gplgdcode,total_No_of_Application_Received,no_of_Application_Under_Process_At_GP,no_of_Application_Under_Process_AT_DTCP,no_of_Application_Approve_with_in_BSLA,no_of_Application_Approve_Beyond_BSLA,no_of_Application_Proceeding_Upload_with_in_SLA,no_of_Application_Proceeding_Upload_Beyond_SLA,no_of_Application_Reject_With_in_BSLA,no_of_Application_Reject_Beyond_BSLA,total_Fee,harithaNidhi,totalFeesWithHarithaNidhi
2024,November,Nagarkurnool,Uppununthala,Eeratvanipally,288846,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Uppununthala,Koratikal,205952,1,0,0,1,0,0,0,0,0,1145.9,0,0
2024,November,Nagarkurnool,Uppununthala,Purya Thanda,280267,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Uppununthala,Veltoor,205963,1,0,0,1,0,0,0,0,0,5926.7,0,0
2024,November,Nagarkurnool,Urkonda     ,Rachalpalle,205694,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Urkonda     ,Urkonda,205698,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Nagarkurnool,Vangoor,Dindichinthalapalle,205985,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Vangoor,Kondareddipalle,205989,2,0,0,1,0,0,1,0,0,1950,0,0
2024,November,Nagarkurnool,Vangoor,Mittasaguda,205991,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Vangoor,Thumula Palle,206000,1,0,0,1,0,0,0,0,0,1336,0,0
2024,November,Nagarkurnool,Vangoor,Venkatapur,280278,1,0,0,0,0,0,1,0,0,410,0,0
2024,November,Nagarkurnool,Veldanda,Gundala,280316,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Kotra,206036,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Kundaram Thanda,280298,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Kuppagandla,206037,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Narayanapur Thanda,280304,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Palugu Thanda,288842,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Peddapur,206038,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Pothepalle,206039,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Rachur,206040,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nagarkurnool,Veldanda,Veldanda,206043,2,0,0,2,0,0,0,0,0,7016,0,0
2024,November,Nalgonda,Anumula,Srinathpur,207127,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Chandam Pet,Polepally (Ramnagar),207276,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Chandur,Gatuppal,207286,3,1,0,2,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Chintha Palle,Denya Thanda,279515,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Chintha Palle,Godakondla,207313,3,0,0,3,0,0,0,0,0,16141.5,0,0
2024,November,Nalgonda,Chintha Palle,Madanapoor,207318,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Chityala,Velminedu,207345,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Dameracherla,Damercherla,207396,3,0,0,0,0,0,3,0,0,84769.8,0,0
2024,November,Nalgonda,Dameracherla,Kondrapole,207403,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Devarakonda,Padamatipally,207430,1,0,0,1,0,0,0,0,0,2935.9,0,0
2024,November,Nalgonda,Devarakonda,Turpupally,207435,1,0,0,1,0,0,0,0,0,9544.4,0,0
2024,November,Nalgonda,Gurrampode,Makkapally,207498,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Gurrampode,Tenepally,207506,1,0,0,1,0,0,0,0,0,2332.4,0,0
2024,November,Nalgonda,Kangal,Pagidemarry,207543,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kattangoor,Aitipamula,207553,2,0,0,2,0,0,0,0,0,1670.4,0,0
2024,November,Nalgonda,Kattangoor,Kattangur,207561,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kethepalle,Bheemaram,207571,1,0,0,1,0,0,0,0,0,1243.2,0,0
2024,November,Nalgonda,Kethepalle,Inupamula,207575,4,0,0,4,0,0,0,0,0,5705,0,0
2024,November,Nalgonda,Kondamallepally ,Chinnaadisharlapalli,280428,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kondamallepally ,Chintachettutanda,280490,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kondamallepally ,Doniyal,207418,5,1,0,4,0,0,0,0,0,17980.8,0,0
2024,November,Nalgonda,Kondamallepally ,Gajinagar,207419,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kondamallepally ,Gurrapu Thanda,280482,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Kondamallepally ,Konda Mallepally,207426,6,3,0,3,0,0,0,0,0,49983.4,0,0
2024,November,Nalgonda,Marri Guda,Khudabaksh Pally (Kb Pally),207637,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Marri Guda,Marriguda,207640,2,0,0,0,0,1,1,0,0,18455.4,0,0
2024,November,Nalgonda,Marri Guda,Ramreddypally,207643,1,0,0,1,0,0,0,0,0,6081.7,0,0
2024,November,Nalgonda,Marri Guda,Tirgandlapally,207647,1,0,0,0,0,0,1,0,0,2174.4,0,0
2024,November,Nalgonda,Marri Guda,Vattipally,207635,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Miryalaguda,Gudur,207691,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Miryalaguda,Kista Puram,280941,3,1,0,2,0,0,0,0,0,1845.2,0,0
2024,November,Nalgonda,Miryalaguda,Venkatadri Palem,207702,2,0,1,1,0,0,0,0,0,1910,0,0
2024,November,Nalgonda,Miryalaguda,Yadgarpally,207704,1,0,0,1,0,0,0,0,0,4616.6,0,0
2024,November,Nalgonda,Munugode,Munugode,207782,1,0,0,1,0,0,0,0,0,9257.3,0,0
2024,November,Nalgonda,Munugode,Pelivela,207783,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Munugode,Pulipalupula,207784,1,0,0,0,0,0,1,0,0,1808.7,0,0
2024,November,Nalgonda,Munugode,Yelagala Gudem,281013,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Nampalle,Mustipally,207849,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Nampalle,Pasnoor,207853,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Narketpalle,Goplaipally,280747,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Narketpalle,M.Yadavally,207882,1,0,0,1,0,0,0,0,0,7534.5,0,0
2024,November,Nalgonda,Narketpalle,Narketpally,207885,5,2,1,1,1,0,0,0,0,25215.8,0,0
2024,November,Nalgonda,Neredugomma ,Vizag Colony,280736,4,3,0,1,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Nidamanur,Shakapuram,207933,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Pedda Adiserlapalle,Angadipet X Road,258050,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Pedda Adiserlapalle,Balajinagar,280624,1,0,0,1,0,0,0,0,0,2965.5,0,0
2024,November,Nalgonda,Peddavura,Peddagudem,280423,1,0,0,1,0,0,0,0,0,607.1,0,0
2024,November,Nalgonda,Saligouraram,Perkakondaram,208080,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nalgonda,Thirumalagiri Sagar ,Juvvichettuthanda,281588,1,0,0,0,0,0,1,0,0,3226.2,0,0
2024,November,Nalgonda,Vemulapalle,Vemulapally,208229,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Damaragidda,Bapanpalle,205009,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Narayanpet,Damaragidda,Chaklivaripally,280472,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Damaragidda,Damaragidda,205011,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Damaragidda,Kankurthy,205017,1,0,0,1,0,0,0,0,0,1745,0,0
2024,November,Narayanpet,Damaragidda,Kyatanpalle,205018,1,0,0,0,0,0,1,0,0,1527.5,0,0
2024,November,Narayanpet,Damaragidda,Lokurthy,205019,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Damaragidda,Malreddipalle,205021,3,0,0,2,0,0,1,0,0,3664.2,0,0
2024,November,Narayanpet,Damaragidda,Mogala Madaka,205022,6,2,0,0,0,0,4,0,0,3983.2,0,0
2024,November,Narayanpet,Damaragidda,Wathugundaltanda,280505,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Damaragidda,Yelsanpalli,280481,2,0,0,0,0,0,2,0,0,2919.6,0,0
2024,November,Narayanpet,Dhanwada,Cherlapally,205054,14,1,0,0,0,0,13,0,0,14182,0,0
2024,November,Narayanpet,Dhanwada,Dhanwada,205055,5,0,0,1,0,0,4,0,0,9703.1,0,0
2024,November,Narayanpet,Dhanwada,Gunmukla,205057,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Dhanwada,Hanmanpalle,205058,3,0,0,0,0,0,3,0,0,3424.7,0,0
2024,November,Narayanpet,Dhanwada,Kistapur,205060,3,0,0,3,0,0,0,0,0,5810.8,0,0
2024,November,Narayanpet,Dhanwada,Kondapur,205061,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Dhanwada,Kondronipalli,280530,4,0,0,2,0,0,2,0,0,3783.8,0,0
2024,November,Narayanpet,Dhanwada,Madigelamula Tanda,280519,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Dhanwada,Mandipalle,205063,2,0,0,1,0,0,1,0,0,4302,0,0
2024,November,Narayanpet,Dhanwada,Manthronipalli,280531,4,3,0,1,0,0,0,0,0,1707.2,0,0
2024,November,Narayanpet,Dhanwada,Patha Tanda,280521,1,0,0,0,0,0,1,0,0,2060,0,0
2024,November,Narayanpet,Dhanwada,Pathapalle,205975,7,3,0,2,0,0,2,0,0,3650.2,0,0
2024,November,Narayanpet,Dhanwada,Ramakistaiahpalle,205069,1,0,0,1,0,0,0,0,0,1170,0,0
2024,November,Narayanpet,Kosgi,Amlikunta,205440,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Kosgi,Appayapally,280553,1,0,0,0,0,0,1,0,0,1266.1,0,0
2024,November,Narayanpet,Kosgi,Bhakthimalla,205443,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Kosgi,Bijjaram,205445,1,0,0,1,0,0,0,0,0,2642.5,0,0
2024,November,Narayanpet,Kosgi,Gundmal,205448,5,0,0,0,0,0,5,0,0,6620,0,0
2024,November,Narayanpet,Kosgi,Hanmanpally,205449,1,0,0,1,0,0,0,0,0,4080,0,0
2024,November,Narayanpet,Kosgi,Kadampalle,205450,1,0,0,1,0,0,0,0,0,2160,0,0
2024,November,Narayanpet,Kosgi,Kothapalle,205452,1,0,0,1,0,0,0,0,0,1817.7,0,0
2024,November,Narayanpet,Kosgi,Mirzapur,205455,1,0,0,1,0,0,0,0,0,1668.9,0,0
2024,November,Narayanpet,Kosgi,Mushrifa,205458,1,0,0,1,0,0,0,0,0,662,0,0
2024,November,Narayanpet,Kosgi,Nacharam,205459,2,0,0,2,0,0,0,0,0,3402.8,0,0
2024,November,Narayanpet,Kosgi,Sarjakhanpet,205462,5,1,0,4,0,0,0,0,0,3151.3,0,0
2024,November,Narayanpet,Kosgi,Thogapur,205463,1,0,0,1,0,0,0,0,0,1804.7,0,0
2024,November,Narayanpet,Krishna    ,Alampalle,205565,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Krishna    ,Gudeballur,205567,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Krishna    ,Hindupur,205568,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Maddur,Allipur,280630,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Maddur,Bhooned,205521,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Maddur,Chapancheruvu Thanda,280616,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Maddur,Jadava Rao Pally,205529,1,0,0,1,0,0,0,0,0,1215.3,0,0
2024,November,Narayanpet,Maddur,Kajipuram,205530,1,0,0,1,0,0,0,0,0,883.2,0,0
2024,November,Narayanpet,Maddur,Kisannagar,205531,1,0,0,0,0,0,1,0,0,1142,0,0
2024,November,Narayanpet,Maddur,Kommur,205532,1,0,0,1,0,0,0,0,0,2832.4,0,0
2024,November,Narayanpet,Maddur,Kothapalle,205533,2,1,0,1,0,0,0,0,0,5413.4,0,0
2024,November,Narayanpet,Maddur,Maddur,205535,28,1,0,25,1,0,1,0,0,121051,0,0
2024,November,Narayanpet,Maddur,Mannapur,205536,1,0,0,1,0,0,0,0,0,2019.9,0,0
2024,November,Narayanpet,Maddur,Nagampally,280622,1,0,0,1,0,0,0,0,0,871.4,0,0
2024,November,Narayanpet,Maddur,Nagireddipally,205538,1,0,0,1,0,0,0,0,0,1229.1,0,0
2024,November,Narayanpet,Maddur,Nandigam,205539,3,0,0,3,0,0,0,0,0,2350,0,0
2024,November,Narayanpet,Maddur,Nidjinta,205541,2,0,0,2,0,0,0,0,0,1918.6,0,0
2024,November,Narayanpet,Maddur,Pallegadda Thanda,280580,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Maddur,Renvatla,205544,15,3,0,10,1,0,0,1,0,22992,0,0
2024,November,Narayanpet,Maganoor,Maganoor,205573,2,0,0,1,0,0,0,1,0,3639.6,0,0
2024,November,Narayanpet,Makthal,Karni,205617,4,0,0,4,0,0,0,0,0,1060,0,0
2024,November,Narayanpet,Makthal,Katrevpalle,205618,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Makthal,Manthangod,205623,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Makthal,Panchalingal,205627,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Narayanpet,Makthal,Paspul,205628,2,0,0,2,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Makthal,Satyawar,205631,2,1,0,0,0,0,0,1,0,0,0,0
2024,November,Narayanpet,Makthal,Upparpally,280549,3,1,0,2,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Marikal ,Appampally,205053,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Marikal ,Buddegani Tanda (K),281991,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Marikal ,Chittanur,205746,3,1,0,2,0,0,0,0,0,2719.7,0,0
2024,November,Narayanpet,Marikal ,Jinnaram,205751,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Marikal ,Madwar,205062,2,0,0,0,0,0,2,0,0,4870.1,0,0
2024,November,Narayanpet,Marikal ,Marikal,205064,9,3,0,1,0,1,2,2,0,24267,0,0
2024,November,Narayanpet,Marikal ,Peddachintakunta,205066,2,0,0,2,0,0,0,0,0,2103.2,0,0
2024,November,Narayanpet,Marikal ,Rakonda,205068,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Marikal ,Venkatapur,280542,1,0,0,1,0,0,0,0,0,2036.3,0,0
2024,November,Narayanpet,Narayanpet,Appireddipalle,205728,1,0,0,1,0,0,0,0,0,1362.4,0,0
2024,November,Narayanpet,Narayanpet,Bhairamkonda,205730,2,0,0,2,0,0,0,0,0,4481.8,0,0
2024,November,Narayanpet,Narayanpet,Jajapur,205734,9,9,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Narayanpet,Kollampally,205736,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Narayanpet,Kotakonda,205737,6,2,0,4,0,0,0,0,0,9105.1,0,0
2024,November,Narayanpet,Narayanpet,Pilligundla Thanda,280506,2,0,0,0,0,0,2,0,0,3850.8,0,0
2024,November,Narayanpet,Narayanpet,Shasanpally,205740,1,0,0,0,0,0,1,0,0,1713.4,0,0
2024,November,Narayanpet,Narayanpet,Shernapally,205741,1,0,0,1,0,0,0,0,0,1746.2,0,0
2024,November,Narayanpet,Narayanpet,Singaram,205742,5,1,2,1,1,0,0,0,0,9990,0,0
2024,November,Narayanpet,Narayanpet,Thirumalapur,205743,9,0,0,2,0,0,5,2,0,8852,0,0
2024,November,Narayanpet,Narva,Bekkarapalle,205744,1,0,0,1,0,0,0,0,0,2249,0,0
2024,November,Narayanpet,Narva,Kalwal,205752,2,0,0,0,0,0,2,0,0,5638.7,0,0
2024,November,Narayanpet,Narva,Lankal,205756,3,1,0,0,0,0,1,1,0,1623.7,0,0
2024,November,Narayanpet,Narva,Narva,205759,7,1,0,3,0,0,2,1,0,15630.4,0,0
2024,November,Narayanpet,Narva,Peddakadmoor,205761,1,0,0,1,0,0,0,0,0,2247,0,0
2024,November,Narayanpet,Narva,Rampur,205763,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Narva,Seepur,205764,3,0,0,1,0,0,0,1,1,2541.7,0,0
2024,November,Narayanpet,Narva,Undekode,205765,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Utkoor,Bijwar,205966,4,2,0,2,0,0,0,0,0,0,0,0
2024,November,Narayanpet,Utkoor,Chinnaporla,205967,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Narayanpet,Utkoor,Peddajatram,205976,1,0,0,1,0,0,0,0,0,3668.9,0,0
2024,November,Narayanpet,Utkoor,Pulimamidi,205978,3,0,0,1,0,0,2,0,0,4953.5,0,0
2024,November,Narayanpet,Utkoor,Utkoor,205980,11,0,0,11,0,0,0,0,0,19828.4,0,0
2024,November,Narayanpet,Utkoor,Vallampalle,205981,2,0,0,2,0,0,0,0,0,1752.8,0,0
2024,November,Nirmal,Basar ,Basar,195509,2,0,0,2,0,0,0,0,0,9032.2,0,0
2024,November,Nirmal,Bhainsa,Chintalabori,195014,1,0,0,1,0,0,0,0,0,6500,0,0
2024,November,Nirmal,Bhainsa,Dahegaon,195015,1,0,0,1,0,0,0,0,0,7998.3,0,0
2024,November,Nirmal,Bhainsa,Mahagaon,195022,1,0,0,1,0,0,0,0,0,8000,0,0
2024,November,Nirmal,Dasturabad ,Munnial,195280,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Nirmal,Dilawarpur,Kanjar,195122,1,0,0,1,0,0,0,0,0,1200,0,0
2024,November,Nirmal,Dilawarpur,Lolam New,195125,3,0,0,3,0,0,0,0,0,9311.5,0,0
2024,November,Nirmal,Dilawarpur,Madegaon,195126,1,0,0,1,0,0,0,0,0,10405.2,0,0
2024,November,Nirmal,Kaddampeddur,Kondkuru,195276,1,0,0,1,0,0,0,0,0,3036,0,0
2024,November,Nirmal,Kaddampeddur,Kotha Maddipadaga,281545,1,0,0,1,0,0,0,0,0,2804.7,0,0
2024,November,Nirmal,Kaddampeddur,Lingapur,195277,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nirmal,Kaddampeddur,Yelagadapa,195287,3,0,0,3,0,0,0,0,0,3216.4,0,0
2024,November,Nirmal,Khanpur,Beernandi,195329,1,0,0,0,0,0,1,0,0,4109,0,0
2024,November,Nirmal,Khanpur,Maskapur,195335,3,0,3,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Kubeer,Kubeer,195394,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Kubeer,Nighwa,195398,1,0,0,1,0,0,0,0,0,7500,0,0
2024,November,Nirmal,Kuntala,Downelly,195410,1,0,0,0,0,0,1,0,0,2512.8,0,0
2024,November,Nirmal,Kuntala,Kallur,195412,1,0,0,1,0,0,0,0,0,14999.9,0,0
2024,November,Nirmal,Kuntala,Kuntala,195413,2,0,0,2,0,0,0,0,0,18751.4,0,0
2024,November,Nirmal,Laxmanchanda,Chamanpalle,195424,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Laxmanchanda,Parpally,195435,3,1,0,2,0,0,0,0,0,7805.2,0,0
2024,November,Nirmal,Laxmanchanda,Thirpelly,281435,1,0,0,1,0,0,0,0,0,3000,0,0
2024,November,Nirmal,Lokeshwaram,Abdullapur,288911,1,0,0,1,0,0,0,0,0,2000.8,0,0
2024,November,Nirmal,Lokeshwaram,Lokeswaram,195445,2,1,0,1,0,0,0,0,0,6624.2,0,0
2024,November,Nirmal,Lokeshwaram,Nagar,195447,1,0,0,1,0,0,0,0,0,4869.5,0,0
2024,November,Nirmal,Mamda,Mamda,195477,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Mamda,New Sangvi,195479,1,0,0,0,0,0,1,0,0,17322.9,0,0
2024,November,Nirmal,Mamda,Ponkal,195481,1,0,0,0,0,0,1,0,0,2222.9,0,0
2024,November,Nirmal,Mamda,Raidhari,281347,1,0,0,0,0,0,1,0,0,4048.6,0,0
2024,November,Nirmal,Mudhole,Chintakunta,195514,2,0,0,2,0,0,0,0,0,16041.6,0,0
2024,November,Nirmal,Narsapur G ,Narsapur(G),195127,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nirmal,Nirmal,Akkapur,195580,2,0,0,2,0,0,0,0,0,20481.4,0,0
2024,November,Nirmal,Nirmal,Bhagyanagar,195582,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Nirmal,Dyangapur,195584,1,0,0,1,0,0,0,0,0,23000,0,0
2024,November,Nirmal,Nirmal,Kondapur,195588,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Sarangapur,Adelly,281396,4,2,0,2,0,0,0,0,0,1535,0,0
2024,November,Nirmal,Sarangapur,Beervelli,195618,1,0,0,1,0,0,0,0,0,1350.6,0,0
2024,November,Nirmal,Sarangapur,Chincholi (B),195620,2,0,1,1,0,0,0,0,0,8578,0,0
2024,November,Nirmal,Sarangapur,Dhani,195622,1,0,0,1,0,0,0,0,0,1085,0,0
2024,November,Nirmal,Sarangapur,Jam,195624,1,0,0,1,0,0,0,0,0,980.4,0,0
2024,November,Nirmal,Sarangapur,Kowtla (B),195627,1,0,0,1,0,0,0,0,0,18687.5,0,0
2024,November,Nirmal,Sarangapur,Kupti,281379,1,0,0,1,0,0,0,0,0,1324.7,0,0
2024,November,Nirmal,Sarangapur,Ponkur,195629,1,0,0,1,0,0,0,0,0,1092.5,0,0
2024,November,Nirmal,Sarangapur,Vanjar,195634,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Soan ,Gamjal,195585,1,0,0,0,0,0,1,0,0,10345.8,0,0
2024,November,Nirmal,Soan ,Kadthal,195587,1,0,0,1,0,0,0,0,0,7137.6,0,0
2024,November,Nirmal,Soan ,New Bopparam,195433,1,0,0,0,0,0,1,0,0,19748,0,0
2024,November,Nirmal,Soan ,Pakpatla,195597,3,0,0,3,0,0,0,0,0,37035.3,0,0
2024,November,Nirmal,Soan ,Sakera,281559,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Nirmal,Tanur,Beltaroda,195704,1,0,0,1,0,0,0,0,0,2000.5,0,0
2024,November,Nirmal,Tanur,Bhosi,195706,1,0,0,1,0,0,0,0,0,1500.4,0,0
2024,November,Nirmal,Tanur,Bondrat,281498,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nirmal,Tanur,Singangam,195718,1,0,0,1,0,0,0,0,0,2113.1,0,0
2024,November,Nirmal,Tanur,Tanur,195719,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Armur,Aloor,209185,1,0,0,1,0,0,0,0,0,3513.2,0,0
2024,November,Nizamabad,Armur,Chepoor,209188,7,2,0,5,0,0,0,0,0,12691,0,0
2024,November,Nizamabad,Armur,Fathepur,209190,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Armur,Macherla,209196,4,0,0,4,0,0,0,0,0,39975.6,0,0
2024,November,Nizamabad,Armur,Mirdhapally,209200,3,0,0,3,0,0,0,0,0,28801.8,0,0
2024,November,Nizamabad,Armur,Pipri,209202,5,0,0,5,0,0,0,0,0,24032.9,0,0
2024,November,Nizamabad,Balkonda,Balkonda,209205,5,1,1,3,0,0,0,0,0,19701.8,0,0
2024,November,Nizamabad,Balkonda,Chittapur,209210,4,0,0,3,0,0,1,0,0,33212.2,0,0
2024,November,Nizamabad,Balkonda,Vannel B,209226,3,2,0,1,0,0,0,0,0,4944.7,0,0
2024,November,Nizamabad,Bheemgal,Baba Nagar,209244,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bheemgal,Bachanapally,209246,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bheemgal,Chengal,209250,2,0,0,2,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bheemgal,Mendora,209255,1,0,0,1,0,0,0,0,0,3097.5,0,0
2024,November,Nizamabad,Bheemgal,Muchkoor,209256,3,0,0,3,0,0,0,0,0,11920.1,0,0
2024,November,Nizamabad,Bheemgal,Pallikonda,209257,1,0,0,0,0,0,1,0,0,3020,0,0
2024,November,Nizamabad,Bheemgal,Pipri (J),209258,3,1,0,2,0,0,0,0,0,11207.5,0,0
2024,November,Nizamabad,Bheemgal,Sudharshan Nagar Thanda,279994,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bodhan,Bardhipur,209325,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bodhan,Errajpally,209328,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bodhan,Hunsa,209330,1,0,0,1,0,0,0,0,0,3940.6,0,0
2024,November,Nizamabad,Bodhan,Khajapur,209333,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bodhan,Minarpally,209342,5,5,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Bodhan,Ootpally,209344,1,0,0,0,0,0,1,0,0,9190.7,0,0
2024,November,Nizamabad,Bodhan,Rajeevnagar Thanda,277891,1,0,0,1,0,0,0,0,0,2379.4,0,0
2024,November,Nizamabad,Bodhan,Salampad Camp,277899,1,0,0,1,0,0,0,0,0,6574,0,0
2024,November,Nizamabad,Bodhan,Saloora,209349,2,1,0,0,1,0,0,0,0,8078.7,0,0
2024,November,Nizamabad,Dhar Palle,Dharpally,209359,12,4,0,6,0,0,0,2,0,44114,0,0
2024,November,Nizamabad,Dhar Palle,Honnajipet,209794,1,0,0,1,0,0,0,0,0,9370,0,0
2024,November,Nizamabad,Dhar Palle,Mailaram,209366,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Nizamabad,Dhar Palle,Ramadugu,209368,2,0,0,2,0,0,0,0,0,6183,0,0
2024,November,Nizamabad,Dhar Palle,Seethaipet,209369,2,0,0,2,0,0,0,0,0,11492,0,0
2024,November,Nizamabad,Dich Palle,Dichpally,209378,3,0,0,3,0,0,0,0,0,2305.9,0,0
2024,November,Nizamabad,Dich Palle,Doosgaon,209379,3,0,0,2,0,0,1,0,0,4322.8,0,0
